ANIO,MES,FECHA,FOLIO,CONCESIONARIO,K_EMPRESA,EMPRESA,K_GRUPO,GRUPO,S_RESIDENCIAL_E,S_NO_RESIDENCIAL_E,S_TOTAL_E
2013,09,15SEP2013,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"575,780","92,707","668,487"
2013,10,15OCT2013,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"592,497","90,813","683,310"
2013,11,15NOV2013,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"608,293","89,068","697,361"
2013,12,15DEC2013,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"619,052","86,149","705,201"
2014,01,15JAN2014,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"640,393","84,832","725,225"
2014,02,15FEB2014,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"652,771","82,289","735,060"
2014,03,15MAR2014,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"663,634","80,119","743,753"
2014,04,15APR2014,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"674,350","77,475","751,825"
2014,05,15MAY2014,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"690,814","75,849","766,663"
2014,06,15JUN2014,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"706,941","73,613","780,554"
2014,07,15JUL2014,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"713,921","71,187","785,108"
2014,08,15AUG2014,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"728,315","69,175","797,490"
2014,09,15SEP2014,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"745,061","67,494","812,555"
2014,10,15OCT2014,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"762,263","66,161","828,424"
2014,11,15NOV2014,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"780,580","64,485","845,065"
2014,12,15DEC2014,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"801,178","63,225","864,403"
2015,01,15JAN2015,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"826,099","62,156","888,255"
2015,02,15FEB2015,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"844,441","60,555","904,996"
2015,03,15MAR2015,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"865,816","59,402","925,218"
2015,04,15APR2015,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"882,540","59,752","942,292"
2015,05,15MAY2015,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"895,874","61,665","957,539"
2015,06,15JUN2015,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"897,824","62,423","960,247"
2015,07,15JUL2015,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"936,018","43,129","979,147"
2015,08,15AUG2015,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"944,390","41,777","986,167"
2015,09,15SEP2015,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"960,814","43,343","1,004,157"
2015,10,15OCT2015,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"967,725","45,237","1,012,962"
2015,11,15NOV2015,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"980,370","44,919","1,025,289"
2015,12,15DEC2015,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"985,506","54,595","1,040,101"
2016,01,15JAN2016,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"951,057","52,508","1,003,565"
2016,02,15FEB2016,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"957,631","52,696","1,010,327"
2016,03,15MAR2016,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"956,136","52,456","1,008,592"
2016,04,15APR2016,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"953,679","52,158","1,005,837"
2016,05,15MAY2016,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"968,489","52,813","1,021,302"
2016,06,15JUN2016,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"991,266","53,896","1,045,162"
2016,07,15JUL2016,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"1,103,441","59,829","1,163,270"
2016,08,15AUG2016,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"1,113,986","60,387","1,174,373"
2016,09,15SEP2016,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"1,121,286","61,581","1,182,867"
2016,10,15OCT2016,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"1,124,057","62,950","1,187,007"
2016,11,15NOV2016,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"1,127,888","63,324","1,191,212"
2016,12,15DEC2016,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"1,137,830","63,662","1,201,492"
2017,01,15JAN2017,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"1,122,662","83,253","1,205,915"
2017,02,15FEB2017,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"1,120,052","84,004","1,204,056"
2017,03,15MAR2017,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"1,130,788","85,949","1,216,737"
2017,04,15APR2017,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"1,141,928","87,831","1,229,759"
2017,05,15MAY2017,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"1,163,255","88,838","1,252,093"
2017,06,15JUN2017,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"1,182,124","89,675","1,271,799"
2017,07,15JUL2017,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"1,195,161","88,164","1,283,325"
2017,08,15AUG2017,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"1,217,760","88,643","1,306,403"
2017,09,15SEP2017,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"1,235,406","88,699","1,324,105"
2017,10,15OCT2017,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"1,259,733","89,743","1,349,476"
2017,11,15NOV2017,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"1,277,956","89,692","1,367,648"
2017,12,15DEC2017,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"1,305,109","89,647","1,394,756"
2018,01,15JAN2018,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"1,340,432","84,659","1,425,091"
2018,02,15FEB2018,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"1,363,121","85,605","1,448,726"
2018,03,15MAR2018,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"1,386,158","85,479","1,471,637"
2018,04,15APR2018,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"1,409,516","85,801","1,495,317"
2018,05,15MAY2018,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"1,429,481","86,935","1,516,416"
2018,06,15JUN2018,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"1,448,596","81,698","1,530,294"
2018,07,15JUL2018,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"1,453,466","82,291","1,535,757"
2018,08,15AUG2018,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"1,461,459","82,961","1,544,420"
2018,09,15SEP2018,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"1,464,537","90,019","1,554,556"
2018,10,15OCT2018,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"1,470,394","65,815","1,536,209"
2018,11,15NOV2018,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"1,480,567","64,005","1,544,572"
2018,12,15DEC2018,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"1,491,435","64,518","1,555,953"
2019,01,15JAN2019,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"1,504,363","63,094","1,567,457"
2019,02,15FEB2019,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"1,509,869","62,699","1,572,568"
2019,03,15MAR2019,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"1,517,304","62,163","1,579,467"
2019,04,15APR2019,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"1,527,320","61,623","1,588,943"
2019,05,15MAY2019,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"1,537,516","61,206","1,598,722"
2019,06,15JUN2019,100590,"CABLEMAS TELECOMUNICACIONES, S.A. DE C.V.",C089,CABLEMAS,G004,GRUPO TELEVISA,"1,537,823","61,896","1,599,719"
2015,01,15JAN2015,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,372,372
2015,02,15FEB2015,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,383,383
2015,03,15MAR2015,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,414,414
2015,04,15APR2015,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,509,509
2015,05,15MAY2015,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,528,528
2015,06,15JUN2015,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,673,673
2015,07,15JUL2015,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,684,684
2015,08,15AUG2015,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,706,706
2015,09,15SEP2015,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,730,730
2015,10,15OCT2015,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,749,749
2015,11,15NOV2015,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,766,766
2015,12,15DEC2015,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,793,793
2016,01,15JAN2016,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,806,806
2016,02,15FEB2016,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,816,816
2016,03,15MAR2016,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,828,828
2016,04,15APR2016,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,844,844
2016,05,15MAY2016,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,854,854
2016,06,15JUN2016,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,865,865
2016,07,15JUL2016,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,881,881
2016,08,15AUG2016,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,898,898
2016,09,15SEP2016,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,922,922
2016,10,15OCT2016,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,946,946
2016,11,15NOV2016,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,966,966
2016,12,15DEC2016,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,970,970
2017,01,15JAN2017,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,"1,004","1,004"
2017,02,15FEB2017,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,"1,016","1,016"
2017,03,15MAR2017,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,"1,026","1,026"
2017,04,15APR2017,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,"1,020","1,020"
2017,05,15MAY2017,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,"1,042","1,042"
2017,06,15JUN2017,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,"1,060","1,060"
2017,07,15JUL2017,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,"1,065","1,065"
2017,08,15AUG2017,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,"1,084","1,084"
2017,09,15SEP2017,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,"1,100","1,100"
2017,10,15OCT2017,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,"1,109","1,109"
2017,11,15NOV2017,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,"1,118","1,118"
2017,12,15DEC2017,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,"1,074","1,074"
2018,01,15JAN2018,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,"1,104","1,104"
2018,02,15FEB2018,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,"1,129","1,129"
2018,03,15MAR2018,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,"1,105","1,105"
2018,04,15APR2018,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,"1,124","1,124"
2018,05,15MAY2018,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,"1,133","1,133"
2018,06,15JUN2018,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,"1,145","1,145"
2018,07,15JUL2018,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,"1,159","1,159"
2018,08,15AUG2018,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,"1,191","1,191"
2018,09,15SEP2018,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,"1,205","1,205"
2018,10,15OCT2018,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,"1,219","1,219"
2018,11,15NOV2018,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,"1,233","1,233"
2018,12,15DEC2018,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,"1,234","1,234"
2019,01,15JAN2019,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,"1,260","1,260"
2019,02,15FEB2019,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,"1,270","1,270"
2019,03,15MAR2019,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,"1,283","1,283"
2019,04,15APR2019,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,,"1,285"
2019,05,15MAY2019,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,,"1,294"
2019,06,15JUN2019,100622,"IP MATRIX, S.A. DE C.V.",C259,TRANSTELCO,C259,TRANSTELCO,,,"1,310"
2013,01,15JAN2013,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"19,078",,"19,078"
2013,02,15FEB2013,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"19,303",,"19,303"
2013,03,15MAR2013,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"19,507",,"19,507"
2013,04,15APR2013,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"20,069",,"20,069"
2013,05,15MAY2013,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"20,612",,"20,612"
2013,06,15JUN2013,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"21,172",,"21,172"
2013,07,15JUL2013,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"21,712",,"21,712"
2013,08,15AUG2013,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"22,269",,"22,269"
2013,09,15SEP2013,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"22,824",,"22,824"
2013,10,15OCT2013,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"23,375",,"23,375"
2013,11,15NOV2013,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"23,941",,"23,941"
2013,12,15DEC2013,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"24,298",,"24,298"
2014,01,15JAN2014,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"25,513",,"25,513"
2014,02,15FEB2014,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"25,297",,"25,297"
2014,03,15MAR2014,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"25,716",,"25,716"
2014,04,15APR2014,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"26,026",,"26,026"
2014,05,15MAY2014,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"26,665",,"26,665"
2014,06,15JUN2014,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"26,965",,"26,965"
2014,07,15JUL2014,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,C087,CABLECOM,"27,459",,"27,459"
2014,08,15AUG2014,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"28,123",,"28,123"
2014,09,15SEP2014,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"28,747",,"28,747"
2014,10,15OCT2014,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"29,608",,"29,608"
2014,11,15NOV2014,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"30,100",,"30,100"
2014,12,15DEC2014,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"30,749",,"30,749"
2015,01,15JAN2015,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"31,766",,"31,766"
2015,02,15FEB2015,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"32,435",,"32,435"
2015,03,15MAR2015,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"33,182",,"33,182"
2015,04,15APR2015,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"34,566",,"34,566"
2015,05,15MAY2015,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"34,867",,"34,867"
2015,06,15JUN2015,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"35,178",,"35,178"
2015,07,15JUL2015,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"35,064",,"35,064"
2015,08,15AUG2015,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"35,649",,"35,649"
2015,09,15SEP2015,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"35,850",,"35,850"
2015,10,15OCT2015,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"36,054",,"36,054"
2015,11,15NOV2015,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"36,839",,"36,839"
2015,12,15DEC2015,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"37,758",,"37,758"
2016,01,15JAN2016,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"38,135",,"38,135"
2016,02,15FEB2016,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"38,094",,"38,094"
2016,03,15MAR2016,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"38,129",,"38,129"
2016,04,15APR2016,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"37,977",,"37,977"
2016,05,15MAY2016,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"38,141",,"38,141"
2016,06,15JUN2016,100644,"GRUPO CABLE T.V. DE SAN LUIS POTOSI, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"38,288",,"38,288"
2013,01,15JAN2013,100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",C599,TV REY,C599,TV REY,"3,309",146,"3,455"
2013,02,15FEB2013,100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",C599,TV REY,C599,TV REY,"3,429",126,"3,555"
2013,03,15MAR2013,100652,"TV REY DE OCCIDENTE, S.A. DE C.V.",C599,TV REY,C599,TV REY,"3,500",125,"3,625"
