FOLIO,CONCESIONARIO,K_EMPRESA,EMPRESA,K_GRUPO,GRUPO,K_ENTIDAD,ENTIDAD,FECHA,ANIO,MES,K_ACCESO_INTERNET,TECNO_ACCESO_INTERNET,A_TOTAL_E,A_RESIDENCIAL_E,A_NO_RESIDENCIAL_E
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,16,Michoacan de Ocampo,15DEC2013,2013,12,01,Cable Coaxial,14,14,
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,16,Michoacan de Ocampo,15JAN2014,2014,01,01,Cable Coaxial,13,13,
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,16,Michoacan de Ocampo,15FEB2014,2014,02,01,Cable Coaxial,13,13,
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,16,Michoacan de Ocampo,15MAR2014,2014,03,01,Cable Coaxial,12,12,
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,16,Michoacan de Ocampo,15APR2014,2014,04,01,Cable Coaxial,11,11,
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,16,Michoacan de Ocampo,15MAY2014,2014,05,01,Cable Coaxial,12,12,
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,16,Michoacan de Ocampo,15JUN2014,2014,06,01,Cable Coaxial,62,62,
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,16,Michoacan de Ocampo,15JUL2014,2014,07,01,Cable Coaxial,111,111,
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,16,Michoacan de Ocampo,15AUG2014,2014,08,01,Cable Coaxial,168,168,
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,16,Michoacan de Ocampo,15SEP2014,2014,09,01,Cable Coaxial,212,212,
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,16,Michoacan de Ocampo,15OCT2014,2014,10,01,Cable Coaxial,280,280,
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,16,Michoacan de Ocampo,15NOV2014,2014,11,01,Cable Coaxial,321,321,
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,16,Michoacan de Ocampo,15DEC2014,2014,12,01,Cable Coaxial,367,367,
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15JAN2015,2015,01,01,Cable Coaxial,363,363,
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15FEB2015,2015,02,01,Cable Coaxial,394,394,
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15MAR2015,2015,03,01,Cable Coaxial,424,424,
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15APR2015,2015,04,01,Cable Coaxial,"1,402","1,351",51
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15MAY2015,2015,05,01,Cable Coaxial,"1,482","1,424",58
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15JUN2015,2015,06,01,Cable Coaxial,"1,584","1,522",62
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15JUL2015,2015,07,01,Cable Coaxial,"1,669","1,600",69
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15AUG2015,2015,08,01,Cable Coaxial,"1,730","1,643",87
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15SEP2015,2015,09,01,Cable Coaxial,"1,769","1,680",89
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15OCT2015,2015,10,01,Cable Coaxial,"1,845","1,759",86
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15NOV2015,2015,11,01,Cable Coaxial,"1,923","1,833",90
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15DEC2015,2015,12,01,Cable Coaxial,"2,050","1,963",87
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15JAN2016,2016,01,01,Cable Coaxial,"2,068","1,990",78
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15FEB2016,2016,02,01,Cable Coaxial,"2,086","2,016",70
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15MAR2016,2016,03,01,Cable Coaxial,"2,103","2,041",62
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15APR2016,2016,04,01,Cable Coaxial,"2,121","2,068",53
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15MAY2016,2016,05,01,Cable Coaxial,"2,139","2,094",45
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15JUN2016,2016,06,01,Cable Coaxial,"2,157","2,120",37
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15JUL2016,2016,07,01,Cable Coaxial,"2,146","2,146",
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15AUG2016,2016,08,01,Cable Coaxial,"2,101","2,101",
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15SEP2016,2016,09,01,Cable Coaxial,"2,144","2,144",
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15OCT2016,2016,10,01,Cable Coaxial,"2,179","2,176",3
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15NOV2016,2016,11,01,Cable Coaxial,"2,183","2,183",
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15DEC2016,2016,12,01,Cable Coaxial,"2,187","2,185",2
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15JAN2017,2017,01,01,Cable Coaxial,"2,206","2,205",1
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15FEB2017,2017,02,01,Cable Coaxial,"2,217","2,216",1
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15MAR2017,2017,03,01,Cable Coaxial,"2,230","2,229",1
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15APR2017,2017,04,01,Cable Coaxial,"2,197","2,197",
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15MAY2017,2017,05,01,Cable Coaxial,"2,206","2,206",
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15JUN2017,2017,06,01,Cable Coaxial,"2,171","2,171",
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15JUL2017,2017,07,01,Cable Coaxial,"2,187","2,187",
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15AUG2017,2017,08,01,Cable Coaxial,"2,149","2,149",
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15SEP2017,2017,09,01,Cable Coaxial,"2,052","2,052",
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15OCT2017,2017,10,01,Cable Coaxial,"2,042","2,042",
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15NOV2017,2017,11,01,Cable Coaxial,"2,047","2,047",
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15DEC2017,2017,12,01,Cable Coaxial,"2,031","2,031",
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15JAN2018,2018,01,01,Cable Coaxial,"1,886","1,886",
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15FEB2018,2018,02,01,Cable Coaxial,"1,608","1,608",
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15MAR2018,2018,03,01,Cable Coaxial,"1,436","1,436",
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15APR2018,2018,04,01,Cable Coaxial,"1,307","1,307",
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15MAY2018,2018,05,01,Cable Coaxial,"1,198","1,198",
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15JUN2018,2018,06,01,Cable Coaxial,"1,127","1,127",
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15JUL2018,2018,07,01,Cable Coaxial,"1,091","1,091",
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15AUG2018,2018,08,01,Cable Coaxial,"1,159","1,159",
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15SEP2018,2018,09,01,Cable Coaxial,"1,209","1,209",
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15OCT2018,2018,10,01,Cable Coaxial,"1,245","1,245",
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15NOV2018,2018,11,01,Cable Coaxial,"1,293","1,293",
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15DEC2018,2018,12,01,Cable Coaxial,"1,327","1,327",
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacán de Ocampo,15JAN2019,2019,01,01,Cable Coaxial,"1,412","1,400",12
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacán de Ocampo,15FEB2019,2019,02,01,Cable Coaxial,"1,491","1,479",12
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacán de Ocampo,15MAR2019,2019,03,01,Cable Coaxial,"1,541","1,528",13
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacán de Ocampo,15APR2019,2019,04,01,Cable Coaxial,"1,569","1,556",13
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacán de Ocampo,15MAY2019,2019,05,01,Cable Coaxial,"1,603","1,590",13
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacán de Ocampo,15JUN2019,2019,06,01,Cable Coaxial,"2,362","2,347",15
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,16,Michoacan de Ocampo,15JAN2013,2013,01,05,Terrestre fijo inalámbrico,46,46,
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,16,Michoacan de Ocampo,15FEB2013,2013,02,05,Terrestre fijo inalámbrico,46,46,
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,16,Michoacan de Ocampo,15MAR2013,2013,03,05,Terrestre fijo inalámbrico,46,46,
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,16,Michoacan de Ocampo,15APR2013,2013,04,05,Terrestre fijo inalámbrico,44,44,
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,16,Michoacan de Ocampo,15MAY2013,2013,05,05,Terrestre fijo inalámbrico,44,44,
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,16,Michoacan de Ocampo,15JUN2013,2013,06,05,Terrestre fijo inalámbrico,39,39,
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,16,Michoacan de Ocampo,15JUL2013,2013,07,05,Terrestre fijo inalámbrico,39,39,
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,16,Michoacan de Ocampo,15AUG2013,2013,08,05,Terrestre fijo inalámbrico,39,39,
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,16,Michoacan de Ocampo,15SEP2013,2013,09,05,Terrestre fijo inalámbrico,32,32,
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,16,Michoacan de Ocampo,15OCT2013,2013,10,05,Terrestre fijo inalámbrico,28,28,
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,16,Michoacan de Ocampo,15NOV2013,2013,11,05,Terrestre fijo inalámbrico,27,27,
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,16,Michoacan de Ocampo,15DEC2013,2013,12,05,Terrestre fijo inalámbrico,25,25,
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,16,Michoacan de Ocampo,15JAN2014,2014,01,05,Terrestre fijo inalámbrico,23,23,
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,16,Michoacan de Ocampo,15FEB2014,2014,02,05,Terrestre fijo inalámbrico,23,23,
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,16,Michoacan de Ocampo,15MAR2014,2014,03,05,Terrestre fijo inalámbrico,23,23,
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,16,Michoacan de Ocampo,15APR2014,2014,04,05,Terrestre fijo inalámbrico,22,22,
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,16,Michoacan de Ocampo,15MAY2014,2014,05,05,Terrestre fijo inalámbrico,24,24,
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,16,Michoacan de Ocampo,15JUN2014,2014,06,05,Terrestre fijo inalámbrico,105,105,
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,16,Michoacan de Ocampo,15JUL2014,2014,07,05,Terrestre fijo inalámbrico,187,187,
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,16,Michoacan de Ocampo,15AUG2014,2014,08,05,Terrestre fijo inalámbrico,279,279,
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,16,Michoacan de Ocampo,15SEP2014,2014,09,05,Terrestre fijo inalámbrico,348,347,1
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,16,Michoacan de Ocampo,15OCT2014,2014,10,05,Terrestre fijo inalámbrico,464,463,1
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,16,Michoacan de Ocampo,15NOV2014,2014,11,05,Terrestre fijo inalámbrico,529,528,1
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,16,Michoacan de Ocampo,15DEC2014,2014,12,05,Terrestre fijo inalámbrico,605,604,1
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15JAN2015,2015,01,05,Terrestre fijo inalámbrico,596,595,1
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15FEB2015,2015,02,05,Terrestre fijo inalámbrico,650,648,2
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,16,Michoacan de Ocampo,15MAR2015,2015,03,05,Terrestre fijo inalámbrico,697,695,2
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15JAN2013,2013,01,01,Cable Coaxial,296,285,11
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15FEB2013,2013,02,01,Cable Coaxial,306,294,12
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15MAR2013,2013,03,01,Cable Coaxial,308,296,12
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15APR2013,2013,04,01,Cable Coaxial,300,288,12
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15MAY2013,2013,05,01,Cable Coaxial,294,283,11
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15JUN2013,2013,06,01,Cable Coaxial,290,279,11
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15JUL2013,2013,07,01,Cable Coaxial,290,279,11
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15AUG2013,2013,08,01,Cable Coaxial,307,295,12
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15SEP2013,2013,09,01,Cable Coaxial,306,294,12
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15OCT2013,2013,10,01,Cable Coaxial,312,300,12
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15NOV2013,2013,11,01,Cable Coaxial,325,313,12
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15DEC2013,2013,12,01,Cable Coaxial,344,331,13
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15JAN2014,2014,01,01,Cable Coaxial,369,355,14
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15FEB2014,2014,02,01,Cable Coaxial,381,366,15
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15MAR2014,2014,03,01,Cable Coaxial,395,380,15
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15APR2014,2014,04,01,Cable Coaxial,405,389,16
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15MAY2014,2014,05,01,Cable Coaxial,407,391,16
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15JUN2014,2014,06,01,Cable Coaxial,411,395,16
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15JUL2014,2014,07,01,Cable Coaxial,411,395,16
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15AUG2014,2014,08,01,Cable Coaxial,374,359,15
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15SEP2014,2014,09,01,Cable Coaxial,375,360,15
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15OCT2014,2014,10,01,Cable Coaxial,411,395,16
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15NOV2014,2014,11,01,Cable Coaxial,457,439,18
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15DEC2014,2014,12,01,Cable Coaxial,477,458,19
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,18,Nayarit,15JAN2015,2015,01,01,Cable Coaxial,411,395,16
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,18,Nayarit,15FEB2015,2015,02,01,Cable Coaxial,413,397,16
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,18,Nayarit,15MAR2015,2015,03,01,Cable Coaxial,514,494,20
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,18,Nayarit,15APR2015,2015,04,01,Cable Coaxial,"1,012",924,88
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,18,Nayarit,15MAY2015,2015,05,01,Cable Coaxial,"1,030",942,88
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,18,Nayarit,15JUN2015,2015,06,01,Cable Coaxial,"1,034",947,87
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,18,Nayarit,15JUL2015,2015,07,01,Cable Coaxial,"1,045",929,116
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,18,Nayarit,15AUG2015,2015,08,01,Cable Coaxial,"1,065",944,121
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,18,Nayarit,15SEP2015,2015,09,01,Cable Coaxial,"1,095",966,129
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,18,Nayarit,15OCT2015,2015,10,01,Cable Coaxial,"1,136",995,141
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,18,Nayarit,15NOV2015,2015,11,01,Cable Coaxial,"1,175","1,040",135
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,G004,GRUPO TELEVISA,18,Nayarit,15DEC2015,2015,12,01,Cable Coaxial,"1,257","1,122",135
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15JAN2013,2013,01,05,Terrestre fijo inalámbrico,485,465,20
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15FEB2013,2013,02,05,Terrestre fijo inalámbrico,502,482,20
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15MAR2013,2013,03,05,Terrestre fijo inalámbrico,504,484,20
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15APR2013,2013,04,05,Terrestre fijo inalámbrico,490,470,20
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15MAY2013,2013,05,05,Terrestre fijo inalámbrico,484,464,20
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15JUN2013,2013,06,05,Terrestre fijo inalámbrico,476,456,20
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15JUL2013,2013,07,05,Terrestre fijo inalámbrico,477,457,20
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15AUG2013,2013,08,05,Terrestre fijo inalámbrico,503,483,20
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15SEP2013,2013,09,05,Terrestre fijo inalámbrico,502,482,20
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15OCT2013,2013,10,05,Terrestre fijo inalámbrico,513,492,21
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15NOV2013,2013,11,05,Terrestre fijo inalámbrico,534,512,22
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15DEC2013,2013,12,05,Terrestre fijo inalámbrico,564,541,23
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15JAN2014,2014,01,05,Terrestre fijo inalámbrico,605,580,25
100656,"CABLEVISION RED, S.A. DE C.V.",C639,CABLEVISION RED,C639,CABLEVISION RED,18,Nayarit,15FEB2014,2014,02,05,Terrestre fijo inalámbrico,623,598,25
