FOLIO,CONCESIONARIO,FECHA,ANIO,MES,K_EMPRESA,EMPRESA,K_GRUPO,GRUPO,A_TOTAL_E,A_V1_E,A_V2_E,A_V3_E,A_V4_E
100865,"CABLEVISION, S.A. DE C.V.",15JAN2018,2018,01,C268,CABLEVISION,G004,GRUPO TELEVISA,"1,161,702",433,"129,350","1,022,471","9,448"
100865,"CABLEVISION, S.A. DE C.V.",15FEB2018,2018,02,C268,CABLEVISION,G004,GRUPO TELEVISA,"1,171,956",427,"129,386","1,031,870","10,273"
100865,"CABLEVISION, S.A. DE C.V.",15MAR2018,2018,03,C268,CABLEVISION,G004,GRUPO TELEVISA,"1,180,930",415,"128,766","1,040,655","11,094"
100865,"CABLEVISION, S.A. DE C.V.",15APR2018,2018,04,C268,CABLEVISION,G004,GRUPO TELEVISA,"1,189,017",408,"125,690","1,050,998","11,921"
100865,"CABLEVISION, S.A. DE C.V.",15MAY2018,2018,05,C268,CABLEVISION,G004,GRUPO TELEVISA,"1,199,798",403,"124,162","1,062,487","12,746"
100865,"CABLEVISION, S.A. DE C.V.",15JUN2018,2018,06,C268,CABLEVISION,G004,GRUPO TELEVISA,"1,206,154",390,"119,709","1,071,651","14,404"
100865,"CABLEVISION, S.A. DE C.V.",15JUL2018,2018,07,C268,CABLEVISION,G004,GRUPO TELEVISA,"1,208,734",388,"107,543","1,093,575","7,228"
100865,"CABLEVISION, S.A. DE C.V.",15AUG2018,2018,08,C268,CABLEVISION,G004,GRUPO TELEVISA,"1,214,579",378,"104,294","1,103,927","5,980"
100865,"CABLEVISION, S.A. DE C.V.",15SEP2018,2018,09,C268,CABLEVISION,G004,GRUPO TELEVISA,"1,217,825",365,"101,135","1,110,226","6,099"
100865,"CABLEVISION, S.A. DE C.V.",15OCT2018,2018,10,C268,CABLEVISION,G004,GRUPO TELEVISA,"1,221,966",356,"103,335","1,112,038","6,237"
100865,"CABLEVISION, S.A. DE C.V.",15NOV2018,2018,11,C268,CABLEVISION,G004,GRUPO TELEVISA,"1,226,659",348,"101,148","1,118,848","6,315"
100865,"CABLEVISION, S.A. DE C.V.",15DEC2018,2018,12,C268,CABLEVISION,G004,GRUPO TELEVISA,"1,230,513",346,"100,300","1,123,472","6,395"
100865,"CABLEVISION, S.A. DE C.V.",15JAN2019,2019,01,C268,CABLEVISION,G004,GRUPO TELEVISA,"1,233,833",334,"98,129","1,128,879","6,491"
100865,"CABLEVISION, S.A. DE C.V.",15FEB2019,2019,02,C268,CABLEVISION,G004,GRUPO TELEVISA,"1,234,893",326,"95,944","1,131,996","6,627"
100865,"CABLEVISION, S.A. DE C.V.",15MAR2019,2019,03,C268,CABLEVISION,G004,GRUPO TELEVISA,"1,239,764",316,"93,785","1,138,905","6,758"
100865,"CABLEVISION, S.A. DE C.V.",15APR2019,2019,04,C268,CABLEVISION,G004,GRUPO TELEVISA,"1,243,944",305,"91,662","1,145,088","6,889"
100865,"CABLEVISION, S.A. DE C.V.",15MAY2019,2019,05,C268,CABLEVISION,G004,GRUPO TELEVISA,"1,248,195",299,"89,434","1,151,438","7,024"
100865,"CABLEVISION, S.A. DE C.V.",15JUN2019,2019,06,C268,CABLEVISION,G004,GRUPO TELEVISA,"1,248,126",294,"86,842","1,153,553","7,437"
100869,"TELE AZTECA, S.A. DE C.V.",15JAN2013,2013,01,C087,CABLECOM,C087,CABLECOM,"11,544","2,234","9,203",107,0
100869,"TELE AZTECA, S.A. DE C.V.",15FEB2013,2013,02,C087,CABLECOM,C087,CABLECOM,"11,545","2,234","9,204",107,0
100869,"TELE AZTECA, S.A. DE C.V.",15MAR2013,2013,03,C087,CABLECOM,C087,CABLECOM,"11,545","2,234","9,204",107,0
100869,"TELE AZTECA, S.A. DE C.V.",15APR2013,2013,04,C087,CABLECOM,C087,CABLECOM,"11,744","2,273","9,363",108,0
100869,"TELE AZTECA, S.A. DE C.V.",15MAY2013,2013,05,C087,CABLECOM,C087,CABLECOM,"11,932","2,309","9,513",110,0
100869,"TELE AZTECA, S.A. DE C.V.",15JUN2013,2013,06,C087,CABLECOM,C087,CABLECOM,"12,120","2,346","9,662",112,0
100869,"TELE AZTECA, S.A. DE C.V.",15JUL2013,2013,07,C087,CABLECOM,C087,CABLECOM,"12,297","2,380","9,804",113,0
100869,"TELE AZTECA, S.A. DE C.V.",15AUG2013,2013,08,C087,CABLECOM,C087,CABLECOM,"12,476","2,415","9,946",115,0
100869,"TELE AZTECA, S.A. DE C.V.",15SEP2013,2013,09,C087,CABLECOM,C087,CABLECOM,"12,650","2,448","10,085",117,0
100869,"TELE AZTECA, S.A. DE C.V.",15OCT2013,2013,10,C087,CABLECOM,C087,CABLECOM,"12,821","2,481","10,221",118,1
100869,"TELE AZTECA, S.A. DE C.V.",15NOV2013,2013,11,C087,CABLECOM,C087,CABLECOM,"12,995","2,515","10,360",120,0
100869,"TELE AZTECA, S.A. DE C.V.",15DEC2013,2013,12,C087,CABLECOM,C087,CABLECOM,"13,056","2,412","10,521",123,0
100869,"TELE AZTECA, S.A. DE C.V.",15JAN2014,2014,01,C087,CABLECOM,C087,CABLECOM,"13,567","2,471","10,969",127,0
100869,"TELE AZTECA, S.A. DE C.V.",15FEB2014,2014,02,C087,CABLECOM,C087,CABLECOM,"13,316","2,533","10,654",129,0
100869,"TELE AZTECA, S.A. DE C.V.",15MAR2014,2014,03,C087,CABLECOM,C087,CABLECOM,"13,413","2,685","10,603",125,0
100869,"TELE AZTECA, S.A. DE C.V.",15APR2014,2014,04,C087,CABLECOM,C087,CABLECOM,"13,440","2,840","10,468",132,0
100869,"TELE AZTECA, S.A. DE C.V.",15MAY2014,2014,05,C087,CABLECOM,C087,CABLECOM,"13,638","2,904","10,610",124,0
100869,"TELE AZTECA, S.A. DE C.V.",15JUN2014,2014,06,C087,CABLECOM,C087,CABLECOM,"13,657","2,965","10,567",125,0
100869,"TELE AZTECA, S.A. DE C.V.",15JUL2014,2014,07,C087,CABLECOM,C087,CABLECOM,"13,777","2,896","10,758",123,0
100869,"TELE AZTECA, S.A. DE C.V.",15AUG2014,2014,08,C087,CABLECOM,G004,GRUPO TELEVISA,"13,974","2,879","10,968",127,0
100869,"TELE AZTECA, S.A. DE C.V.",15SEP2014,2014,09,C087,CABLECOM,G004,GRUPO TELEVISA,"14,148","2,819","11,193",136,0
100869,"TELE AZTECA, S.A. DE C.V.",15OCT2014,2014,10,C087,CABLECOM,G004,GRUPO TELEVISA,"14,439","2,975","11,333",131,0
100869,"TELE AZTECA, S.A. DE C.V.",15NOV2014,2014,11,C087,CABLECOM,G004,GRUPO TELEVISA,"14,542","2,996","11,414",132,0
100869,"TELE AZTECA, S.A. DE C.V.",15DEC2014,2014,12,C087,CABLECOM,G004,GRUPO TELEVISA,"14,723","3,033","11,556",133,1
100869,"TELE AZTECA, S.A. DE C.V.",15JAN2015,2015,01,C087,CABLECOM,G004,GRUPO TELEVISA,"15,071","3,105","11,829",136,1
100869,"TELE AZTECA, S.A. DE C.V.",15FEB2015,2015,02,C087,CABLECOM,G004,GRUPO TELEVISA,"15,248","3,142","11,968",138,0
100869,"TELE AZTECA, S.A. DE C.V.",15MAR2015,2015,03,C087,CABLECOM,G004,GRUPO TELEVISA,"15,472","3,188","12,144",140,0
100869,"TELE AZTECA, S.A. DE C.V.",15APR2015,2015,04,C087,CABLECOM,G004,GRUPO TELEVISA,"15,974","3,291","12,538",145,0
100869,"TELE AZTECA, S.A. DE C.V.",15MAY2015,2015,05,C087,CABLECOM,G004,GRUPO TELEVISA,"15,976","3,292","12,540",144,0
100869,"TELE AZTECA, S.A. DE C.V.",15JUN2015,2015,06,C087,CABLECOM,G004,GRUPO TELEVISA,"15,977","3,292","12,540",145,0
100869,"TELE AZTECA, S.A. DE C.V.",15JUL2015,2015,07,C087,CABLECOM,G004,GRUPO TELEVISA,"14,881","3,066","11,680",135,0
100869,"TELE AZTECA, S.A. DE C.V.",15AUG2015,2015,08,C087,CABLECOM,G004,GRUPO TELEVISA,"15,166","3,125","11,904",137,0
100869,"TELE AZTECA, S.A. DE C.V.",15SEP2015,2015,09,C087,CABLECOM,G004,GRUPO TELEVISA,"15,224","3,137","11,949",138,0
100869,"TELE AZTECA, S.A. DE C.V.",15OCT2015,2015,10,C087,CABLECOM,G004,GRUPO TELEVISA,"15,496","3,193","12,163",140,0
100869,"TELE AZTECA, S.A. DE C.V.",15NOV2015,2015,11,C087,CABLECOM,G004,GRUPO TELEVISA,"16,044","3,306","12,593",145,0
100869,"TELE AZTECA, S.A. DE C.V.",15DEC2015,2015,12,C087,CABLECOM,G004,GRUPO TELEVISA,"16,686","3,438","13,097",151,0
100869,"TELE AZTECA, S.A. DE C.V.",15JAN2016,2016,01,C087,CABLECOM,G004,GRUPO TELEVISA,"17,093","3,522","13,416",155,0
100869,"TELE AZTECA, S.A. DE C.V.",15FEB2016,2016,02,C087,CABLECOM,G004,GRUPO TELEVISA,"17,220","3,548","13,516",156,0
100869,"TELE AZTECA, S.A. DE C.V.",15MAR2016,2016,03,C087,CABLECOM,G004,GRUPO TELEVISA,"17,382","3,581","13,643",157,1
100869,"TELE AZTECA, S.A. DE C.V.",15APR2016,2016,04,C087,CABLECOM,G004,GRUPO TELEVISA,"17,089","3,521","13,413",155,0
100869,"TELE AZTECA, S.A. DE C.V.",15MAY2016,2016,05,C087,CABLECOM,G004,GRUPO TELEVISA,"16,726","3,446","13,128",151,1
100869,"TELE AZTECA, S.A. DE C.V.",15JUN2016,2016,06,C087,CABLECOM,G004,GRUPO TELEVISA,"16,283","3,355","12,781",147,0
100869,"TELE AZTECA, S.A. DE C.V.",15JUL2016,2016,07,C087,CABLECOM,G004,GRUPO TELEVISA,"15,612","3,217","12,254",141,0
100869,"TELE AZTECA, S.A. DE C.V.",15AUG2016,2016,08,C087,CABLECOM,G004,GRUPO TELEVISA,"15,009","3,092","11,781",136,0
100869,"TELE AZTECA, S.A. DE C.V.",15SEP2016,2016,09,C087,CABLECOM,G004,GRUPO TELEVISA,"13,905","2,865","10,914",126,0
100869,"TELE AZTECA, S.A. DE C.V.",15OCT2016,2016,10,C087,CABLECOM,G004,GRUPO TELEVISA,"13,312","2,743","10,448",121,0
100869,"TELE AZTECA, S.A. DE C.V.",15NOV2016,2016,11,C087,CABLECOM,G004,GRUPO TELEVISA,"12,990","2,676","10,196",118,0
100869,"TELE AZTECA, S.A. DE C.V.",15DEC2016,2016,12,C087,CABLECOM,G004,GRUPO TELEVISA,"12,878","2,653","10,108",117,0
100869,"TELE AZTECA, S.A. DE C.V.",15JAN2017,2017,01,C087,CABLECOM,G004,GRUPO TELEVISA,"12,747","2,626","10,005",116,
100869,"TELE AZTECA, S.A. DE C.V.",15FEB2017,2017,02,C087,CABLECOM,G004,GRUPO TELEVISA,"12,537","2,583","9,840",114,
100869,"TELE AZTECA, S.A. DE C.V.",15MAR2017,2017,03,C087,CABLECOM,G004,GRUPO TELEVISA,"12,462","2,568","9,781",113,
100869,"TELE AZTECA, S.A. DE C.V.",15APR2017,2017,04,C087,CABLECOM,G004,GRUPO TELEVISA,"12,037","2,480","9,448",109,
100869,"TELE AZTECA, S.A. DE C.V.",15MAY2017,2017,05,C087,CABLECOM,G004,GRUPO TELEVISA,"11,988",608,"11,088",292,
100869,"TELE AZTECA, S.A. DE C.V.",15JUN2017,2017,06,C087,CABLECOM,G004,GRUPO TELEVISA,"11,818",608,"10,702",508,
100869,"TELE AZTECA, S.A. DE C.V.",15JUL2017,2017,07,C087,CABLECOM,G004,GRUPO TELEVISA,"11,681",612,"10,446",623,
100869,"TELE AZTECA, S.A. DE C.V.",15AUG2017,2017,08,C087,CABLECOM,G004,GRUPO TELEVISA,"11,676",620,"10,292",764,
100869,"TELE AZTECA, S.A. DE C.V.",15SEP2017,2017,09,C087,CABLECOM,G004,GRUPO TELEVISA,"11,666",529,"10,289",848,
100869,"TELE AZTECA, S.A. DE C.V.",15OCT2017,2017,10,C087,CABLECOM,G004,GRUPO TELEVISA,"11,812",512,"10,149","1,151",
100869,"TELE AZTECA, S.A. DE C.V.",15NOV2017,2017,11,C087,CABLECOM,G004,GRUPO TELEVISA,"11,992",490,"10,054","1,448",
100869,"TELE AZTECA, S.A. DE C.V.",15DEC2017,2017,12,C087,CABLECOM,G004,GRUPO TELEVISA,"12,213",458,"10,085","1,670",
100869,"TELE AZTECA, S.A. DE C.V.",15JAN2018,2018,01,C087,CABLECOM,G004,GRUPO TELEVISA,"12,367",425,"9,962","1,980",
100869,"TELE AZTECA, S.A. DE C.V.",15FEB2018,2018,02,C087,CABLECOM,G004,GRUPO TELEVISA,"12,422",488,"9,780","2,154",
100869,"TELE AZTECA, S.A. DE C.V.",15MAR2018,2018,03,C087,CABLECOM,G004,GRUPO TELEVISA,"12,744",517,"9,697","2,530",
100869,"TELE AZTECA, S.A. DE C.V.",15APR2018,2018,04,C087,CABLECOM,G004,GRUPO TELEVISA,"12,895",380,"9,709","2,797",9
100869,"TELE AZTECA, S.A. DE C.V.",15MAY2018,2018,05,C087,CABLECOM,G004,GRUPO TELEVISA,"13,157",361,"9,798","2,989",9
100869,"TELE AZTECA, S.A. DE C.V.",15JUN2018,2018,06,C087,CABLECOM,G004,GRUPO TELEVISA,"13,171",351,"9,660","3,151",9
100869,"TELE AZTECA, S.A. DE C.V.",15JUL2018,2018,07,C087,CABLECOM,G004,GRUPO TELEVISA,"13,099",338,"9,478","3,283",
100869,"TELE AZTECA, S.A. DE C.V.",15AUG2018,2018,08,C087,CABLECOM,G004,GRUPO TELEVISA,"13,044",316,"9,313","3,415",
100869,"TELE AZTECA, S.A. DE C.V.",15SEP2018,2018,09,C087,CABLECOM,G004,GRUPO TELEVISA,"13,131",295,"9,211","3,625",
100869,"TELE AZTECA, S.A. DE C.V.",15OCT2018,2018,10,C087,CABLECOM,G004,GRUPO TELEVISA,"13,317",281,"9,190","3,846",
100869,"TELE AZTECA, S.A. DE C.V.",15NOV2018,2018,11,C087,CABLECOM,G004,GRUPO TELEVISA,"13,851",270,"9,328","4,253",
100869,"TELE AZTECA, S.A. DE C.V.",15DEC2018,2018,12,C087,CABLECOM,G004,GRUPO TELEVISA,"14,143",258,"9,403","4,482",
100869,"TELE AZTECA, S.A. DE C.V.",15JAN2019,2019,01,C087,CABLECOM,G004,GRUPO TELEVISA,"14,335",249,"9,420","4,666",
100869,"TELE AZTECA, S.A. DE C.V.",15FEB2019,2019,02,C087,CABLECOM,G004,GRUPO TELEVISA,"14,352",239,"9,258","4,855",
100869,"TELE AZTECA, S.A. DE C.V.",15MAR2019,2019,03,C087,CABLECOM,G004,GRUPO TELEVISA,"12,459",42,"7,404","5,013",
100869,"TELE AZTECA, S.A. DE C.V.",15APR2019,2019,04,C087,CABLECOM,G004,GRUPO TELEVISA,"12,939",44,"7,689","5,206",0
100869,"TELE AZTECA, S.A. DE C.V.",15MAY2019,2019,05,C087,CABLECOM,G004,GRUPO TELEVISA,"13,400",45,"7,963","5,392",0
100869,"TELE AZTECA, S.A. DE C.V.",15JUN2019,2019,06,C087,CABLECOM,G004,GRUPO TELEVISA,"13,442",45,"7,988","5,409",0
101346,"PEGASO PCS, S.A. DE C.V.",15JAN2016,2016,01,C422,TELEFONICA,G003,TELEFÓNICA,"4,797",0,0,"4,797",0
101346,"PEGASO PCS, S.A. DE C.V.",15FEB2016,2016,02,C422,TELEFONICA,G003,TELEFÓNICA,"4,799",0,0,"4,799",0
101346,"PEGASO PCS, S.A. DE C.V.",15MAR2016,2016,03,C422,TELEFONICA,G003,TELEFÓNICA,"4,639",0,0,"4,639",0
101346,"PEGASO PCS, S.A. DE C.V.",15APR2016,2016,04,C422,TELEFONICA,G003,TELEFÓNICA,"4,642",0,0,"4,642",0
101346,"PEGASO PCS, S.A. DE C.V.",15MAY2016,2016,05,C422,TELEFONICA,G003,TELEFÓNICA,"4,744",0,0,"4,744",0
101346,"PEGASO PCS, S.A. DE C.V.",15JUN2016,2016,06,C422,TELEFONICA,G003,TELEFÓNICA,"4,952",0,0,"4,952",0
101346,"PEGASO PCS, S.A. DE C.V.",15JUL2016,2016,07,C422,TELEFONICA,G003,TELEFÓNICA,"4,905",0,0,"4,905",0
101346,"PEGASO PCS, S.A. DE C.V.",15AUG2016,2016,08,C422,TELEFONICA,G003,TELEFÓNICA,"5,080",0,0,"5,080",0
101346,"PEGASO PCS, S.A. DE C.V.",15SEP2016,2016,09,C422,TELEFONICA,G003,TELEFÓNICA,"5,075",0,0,"5,075",0
101346,"PEGASO PCS, S.A. DE C.V.",15OCT2016,2016,10,C422,TELEFONICA,G003,TELEFÓNICA,"5,043",0,0,"5,043",0
101346,"PEGASO PCS, S.A. DE C.V.",15NOV2016,2016,11,C422,TELEFONICA,G003,TELEFÓNICA,"4,994",0,0,"4,994",0
101346,"PEGASO PCS, S.A. DE C.V.",15DEC2016,2016,12,C422,TELEFONICA,G003,TELEFÓNICA,"5,140",0,0,"5,140",0
101346,"PEGASO PCS, S.A. DE C.V.",15JAN2017,2017,01,C422,TELEFONICA,G003,TELEFÓNICA,"5,128",,,"5,128",
101346,"PEGASO PCS, S.A. DE C.V.",15FEB2017,2017,02,C422,TELEFONICA,G003,TELEFÓNICA,"5,044",,,"5,044",
101346,"PEGASO PCS, S.A. DE C.V.",15MAR2017,2017,03,C422,TELEFONICA,G003,TELEFÓNICA,"5,291",,,"5,291",
101346,"PEGASO PCS, S.A. DE C.V.",15APR2017,2017,04,C422,TELEFONICA,G003,TELEFÓNICA,"5,237",,,"5,237",
101346,"PEGASO PCS, S.A. DE C.V.",15MAY2017,2017,05,C422,TELEFONICA,G003,TELEFÓNICA,"5,249",,,"5,249",
101346,"PEGASO PCS, S.A. DE C.V.",15JUN2017,2017,06,C422,TELEFONICA,G003,TELEFÓNICA,"5,480",,,"5,480",
101346,"PEGASO PCS, S.A. DE C.V.",15JUL2017,2017,07,C422,TELEFONICA,G003,TELEFÓNICA,"5,474",,,"5,474",
101346,"PEGASO PCS, S.A. DE C.V.",15AUG2017,2017,08,C422,TELEFONICA,G003,TELEFÓNICA,"5,775",,,"5,775",
101346,"PEGASO PCS, S.A. DE C.V.",15SEP2017,2017,09,C422,TELEFONICA,G003,TELEFÓNICA,"5,766",,,"5,766",
101346,"PEGASO PCS, S.A. DE C.V.",15OCT2017,2017,10,C422,TELEFONICA,G003,TELEFÓNICA,"5,804",,,"5,804",
101346,"PEGASO PCS, S.A. DE C.V.",15NOV2017,2017,11,C422,TELEFONICA,G003,TELEFÓNICA,"5,765",,,"5,765",
101346,"PEGASO PCS, S.A. DE C.V.",15DEC2017,2017,12,C422,TELEFONICA,G003,TELEFÓNICA,"5,726",,,"5,726",
101346,"PEGASO PCS, S.A. DE C.V.",15JAN2018,2018,01,C422,TELEFONICA,G003,TELEFÓNICA,"5,781",,,"5,781",
101346,"PEGASO PCS, S.A. DE C.V.",15FEB2018,2018,02,C422,TELEFONICA,G003,TELEFÓNICA,"6,005",,,"6,005",
101346,"PEGASO PCS, S.A. DE C.V.",15MAR2018,2018,03,C422,TELEFONICA,G003,TELEFÓNICA,"5,938",,,"5,938",
101346,"PEGASO PCS, S.A. DE C.V.",15APR2018,2018,04,C422,TELEFONICA,G003,TELEFÓNICA,"5,871",,,"5,871",
101346,"PEGASO PCS, S.A. DE C.V.",15MAY2018,2018,05,C422,TELEFONICA,G003,TELEFÓNICA,"6,070",,,"6,070",
101346,"PEGASO PCS, S.A. DE C.V.",15JUN2018,2018,06,C422,TELEFONICA,G003,TELEFÓNICA,"5,915",,,"5,915",
101346,"PEGASO PCS, S.A. DE C.V.",15JUL2018,2018,07,C422,TELEFONICA,G003,TELEFÓNICA,"5,946",,,"5,946",
101346,"PEGASO PCS, S.A. DE C.V.",15AUG2018,2018,08,C422,TELEFONICA,G003,TELEFÓNICA,"5,908",,,"5,908",
101346,"PEGASO PCS, S.A. DE C.V.",15SEP2018,2018,09,C422,TELEFONICA,G003,TELEFÓNICA,"5,932",,,"5,932",
101346,"PEGASO PCS, S.A. DE C.V.",15OCT2018,2018,10,C422,TELEFONICA,G003,TELEFÓNICA,"6,255",,,"6,255",
101346,"PEGASO PCS, S.A. DE C.V.",15NOV2018,2018,11,C422,TELEFONICA,G003,TELEFÓNICA,"6,391",,,"6,391",
101346,"PEGASO PCS, S.A. DE C.V.",15DEC2018,2018,12,C422,TELEFONICA,G003,TELEFÓNICA,"6,436",,,"6,436",
101346,"PEGASO PCS, S.A. DE C.V.",15JAN2019,2019,01,C422,TELEFONICA,G003,TELEFÓNICA,"6,328",,,"6,328",
101346,"PEGASO PCS, S.A. DE C.V.",15FEB2019,2019,02,C422,TELEFONICA,G003,TELEFÓNICA,"6,335",,,"6,335",
101346,"PEGASO PCS, S.A. DE C.V.",15MAR2019,2019,03,C422,TELEFONICA,G003,TELEFÓNICA,"6,392",,,"6,392",
101346,"PEGASO PCS, S.A. DE C.V.",15APR2019,2019,04,C422,TELEFONICA,G003,TELEFÓNICA,"6,363",0,0,"6,363",0
101346,"PEGASO PCS, S.A. DE C.V.",15MAY2019,2019,05,C422,TELEFONICA,G003,TELEFÓNICA,"6,343",0,0,"6,343",0
101346,"PEGASO PCS, S.A. DE C.V.",15JUN2019,2019,06,C422,TELEFONICA,G003,TELEFÓNICA,"6,387",0,0,"6,387",0
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15JAN2013,2013,01,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,177,151",0,"7,842,750","334,401",0
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15FEB2013,2013,02,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,223,574",0,"7,890,205","333,369",0
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15MAR2013,2013,03,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,256,018",0,"7,923,502","332,516",0
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15APR2013,2013,04,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,293,725",0,"7,962,566","331,159",0
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15MAY2013,2013,05,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,322,649",0,"7,992,389","330,260",0
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15JUN2013,2013,06,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,346,725",0,"8,017,175","329,550",0
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15JUL2013,2013,07,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,384,969",0,"8,056,249","328,720",0
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15AUG2013,2013,08,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,423,307",0,"8,095,328","327,979",0
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15SEP2013,2013,09,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,462,579",0,"8,134,849","327,730",0
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15OCT2013,2013,10,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,499,228",0,"8,171,332","327,896",0
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15NOV2013,2013,11,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,523,402",0,"8,194,998","328,404",0
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15DEC2013,2013,12,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,525,473",0,"8,196,023","329,450",0
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15JAN2014,2014,01,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,572,554",0,"8,238,777","333,777",0
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15FEB2014,2014,02,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,603,220",0,"8,267,616","335,604",0
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15MAR2014,2014,03,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,631,980",0,"8,295,841","336,139",0
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15APR2014,2014,04,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,655,277",0,"8,318,707","336,570",0
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15MAY2014,2014,05,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,667,546",0,"8,330,494","337,052",0
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15JUN2014,2014,06,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,669,059",0,"8,331,415","337,644",0
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15JUL2014,2014,07,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,688,600",0,"8,349,743","338,857",0
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15AUG2014,2014,08,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,716,320",0,"8,376,242","340,078",0
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15SEP2014,2014,09,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,745,676",0,"8,404,709","340,967",0
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15OCT2014,2014,10,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,767,628",0,"8,429,166","338,462",0
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15NOV2014,2014,11,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,749,918",0,"8,413,519","336,399",0
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15DEC2014,2014,12,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,060,795",0,"7,737,408","323,387",0
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15JAN2015,2015,01,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,106,553",0,"7,796,466","310,087",0
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15FEB2015,2015,02,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,141,025",0,"7,841,228","299,797",0
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15MAR2015,2015,03,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,162,239",0,"7,871,478","290,761",0
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15APR2015,2015,04,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,184,288",0,"7,599,927","584,361",0
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15MAY2015,2015,05,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,228,528",0,"7,652,343","576,185",0
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15JUN2015,2015,06,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,257,339",0,"6,594,743","1,662,596",0
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15JUL2015,2015,07,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,307,284",0,"6,654,424","1,652,860",0
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15AUG2015,2015,08,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,335,399",0,"6,692,773","1,642,626",0
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15SEP2015,2015,09,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,374,032",0,"1,054,703","7,319,329",0
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15OCT2015,2015,10,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,417,576","417,149","210,184","7,790,243",0
102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",15NOV2015,2015,11,C577,TELMEX,G006,AMÉRICA MÓVIL,"8,418,059","413,226","152,251","7,749,712","102,870"
